actual,estimate,period,symbol,year,quarter,beat,f1_pup,f2_vup,f3_bothup,f4_average_price
1.29,1.19717,2014-12-31,ACN,2014,4,1,0.546875,0.4375,0.234375,83.08046874999998
1.08,1.1015,2014-09-30,ACN,2014,3,0,0.5,0.53125,0.265625,80.18343750000003
1.26,1.207,2014-06-30,ACN,2014,2,1,0.5555555555555556,0.4603174603174603,0.23809523809523808,80.28333333333333
1.03,1.03611,2014-03-31,ACN,2014,1,0,0.5245901639344263,0.45901639344262296,0.21311475409836064,82.13180327868852
1.13,1.09045,2013-12-31,ACN,2013,4,1,0.578125,0.4375,0.234375,75.61437500000001
1.01,1.00605,2013-09-30,ACN,2013,3,1,0.5,0.421875,0.203125,74.02750000000002
1.14,1.13364,2013-06-30,ACN,2013,2,1,0.5,0.578125,0.296875,79.44437500000001
1.0,0.971,2013-03-31,ACN,2013,1,1,0.6333333333333333,0.5333333333333333,0.31666666666666665,73.41250000000001
1.06,1.04476,2012-12-31,ACN,2012,4,1,0.46774193548387094,0.5161290322580645,0.24193548387096775,68.35967741935484
0.88,0.8777299999999999,2012-09-30,ACN,2012,3,1,0.5714285714285714,0.5396825396825397,0.3333333333333333,61.450634920634926
1.03,0.9936,2012-06-30,ACN,2012,2,1,0.49206349206349204,0.49206349206349204,0.23809523809523808,60.30238095238096
0.97,0.8595200000000001,2012-03-31,ACN,2012,1,1,0.6129032258064516,0.532258064516129,0.3225806451612903,58.63064516129033
0.96,0.94059,2011-12-31,ACN,2011,4,1,0.5238095238095238,0.5238095238095238,0.2857142857142857,56.605714285714285
0.91,0.88471,2011-09-30,ACN,2011,3,1,0.53125,0.46875,0.21875,55.55843749999999
0.93,0.8966700000000001,2011-06-30,ACN,2011,2,1,0.6349206349206349,0.5079365079365079,0.36507936507936506,56.21253968253966
0.75,0.7145,2011-03-31,ACN,2011,1,1,0.5806451612903226,0.5161290322580645,0.3387096774193548,51.50258064516128
0.81,0.7521100000000001,2010-12-31,ACN,2010,4,1,0.59375,0.453125,0.28125,45.523593749999996
0.66,0.634,2010-09-30,ACN,2010,3,1,0.609375,0.484375,0.296875,39.50250000000001
0.73,0.68762,2010-06-30,ACN,2010,2,1,0.47619047619047616,0.47619047619047616,0.1746031746031746,40.29222222222223
0.6,0.61333,2010-03-31,ACN,2010,1,0,0.5901639344262295,0.4918032786885246,0.2459016393442623,41.62491803278688
0.67,0.65177,2009-12-31,ACN,2009,4,1,0.703125,0.453125,0.328125,39.895
0.63,0.62733,2009-09-30,ACN,2009,3,1,0.625,0.390625,0.21875,35.068125
0.68,0.64441,2009-06-30,ACN,2009,2,1,0.47619047619047616,0.49206349206349204,0.1746031746031746,29.783968253968258
0.63,0.61517,2009-03-31,ACN,2009,1,1,0.5573770491803278,0.5245901639344263,0.32786885245901637,31.02426229508198
0.74,0.6784399999999999,2008-12-31,ACN,2008,4,1,0.546875,0.515625,0.265625,30.5696875
0.67,0.6643899999999999,2008-09-30,ACN,2008,3,1,0.4375,0.546875,0.265625,39.65187499999999
0.74,0.69371,2008-06-30,ACN,2008,2,1,0.53125,0.453125,0.234375,38.47328125
0.64,0.56158,2008-03-31,ACN,2008,1,1,0.3770491803278688,0.47540983606557374,0.19672131147540983,34.44295081967212
0.6,0.55611,2007-12-31,ACN,2007,4,1,0.484375,0.515625,0.21875,37.25390625
0.5,0.4779,2007-09-30,ACN,2007,3,1,0.5555555555555556,0.47619047619047616,0.23809523809523808,40.742698412698395
0.54,0.54556,2007-06-30,ACN,2007,2,0,0.5873015873015873,0.5396825396825397,0.38095238095238093,39.76523809523809
0.47,0.421,2007-03-31,ACN,2007,1,1,0.5081967213114754,0.4262295081967213,0.22950819672131148,37.12852459016392
0.46,0.4165,2006-12-31,ACN,2006,4,1,0.6190476190476191,0.42857142857142855,0.30158730158730157,33.57333333333333
0.39,0.37994,2006-09-30,ACN,2006,3,1,0.6507936507936508,0.49206349206349204,0.31746031746031744,28.75666666666666
0.5,0.45695,2006-06-30,ACN,2006,2,1,0.49206349206349204,0.47619047619047616,0.20634920634920634,28.38444444444445
0.37,0.34771,2006-03-31,ACN,2006,1,1,0.6451612903225806,0.41935483870967744,0.2903225806451613,31.485161290322587
0.36,0.3414,2005-12-31,ACN,2005,4,1,0.6825396825396826,0.47619047619047616,0.31746031746031744,27.199682539682538
0.38,0.36,2005-09-30,ACN,2005,3,1,0.625,0.4375,0.21875,24.879531249999992
0.44,0.428,2005-06-30,ACN,2005,2,1,0.5625,0.46875,0.265625,22.901249999999997
0.32,0.32111,2005-03-31,ACN,2005,1,0,0.47540983606557374,0.4426229508196721,0.16393442622950818,25.22557377049181
0.32,0.30667,2004-12-31,ACN,2004,4,1,0.59375,0.40625,0.234375,25.753437500000018
0.3,0.28364,2004-09-30,ACN,2004,3,1,0.59375,0.546875,0.328125,25.87703125000001
0.37,0.37,2004-06-30,ACN,2004,2,1,0.5645161290322581,0.43548387096774194,0.25806451612903225,24.92580645161291
0.29,0.25071,2004-03-31,ACN,2004,1,1,0.41935483870967744,0.5,0.1774193548387097,23.695483870967752
0.27,0.2775,2003-12-31,ACN,2003,4,0,0.609375,0.453125,0.25,24.1846875
0.25,0.24625,2003-09-30,ACN,2003,3,1,0.515625,0.453125,0.265625,20.772968749999997
0.28,0.24947,2003-06-30,ACN,2003,2,1,0.6031746031746031,0.49206349206349204,0.3492063492063492,16.55047619047619
0.25,0.2375,2003-03-31,ACN,2003,1,1,0.5245901639344263,0.5081967213114754,0.22950819672131148,16.00803278688524
0.27,0.26438,2002-12-31,ACN,2002,4,1,0.578125,0.484375,0.28125,17.064687500000005
0.16,0.16,2002-09-30,ACN,2002,3,1,0.484375,0.40625,0.09375,16.020781250000002
0.27,0.26214,2002-06-30,ACN,2002,2,1,0.5,0.5,0.203125,21.524375000000003
0.23,0.223,2002-03-31,ACN,2002,1,1,0.38333333333333336,0.45,0.16666666666666666,26.73450000000001
0.95,0.95,2019-12-31,ABT,2019,4,1,0.578125,0.546875,0.265625,83.75406249999997
0.84,0.84,2019-09-30,ABT,2019,3,1,0.421875,0.453125,0.140625,84.96921875000002
0.82,0.8,2019-06-30,ABT,2019,2,1,0.5873015873015873,0.4603174603174603,0.20634920634920634,78.7173015873016
0.63,0.61,2019-03-31,ABT,2019,1,1,0.6557377049180327,0.5245901639344263,0.32786885245901637,74.40311475409835
0.81,0.80986,2018-12-31,ABT,2018,4,1,0.47619047619047616,0.47619047619047616,0.25396825396825395,70.27857142857141
0.75,0.74574,2018-09-30,ABT,2018,3,1,0.6666666666666666,0.5238095238095238,0.38095238095238093,65.65682539682538
0.73,0.70972,2018-06-30,ABT,2018,2,1,0.578125,0.53125,0.28125,60.625156249999996
0.59,0.58011,2018-03-31,ABT,2018,1,1,0.5245901639344263,0.5081967213114754,0.22950819672131148,60.2544262295082
0.74,0.73217,2017-12-31,ABT,2017,4,1,0.5714285714285714,0.4603174603174603,0.2698412698412698,55.418253968253964
0.66,0.65256,2017-09-30,ABT,2017,3,1,0.5396825396825397,0.5238095238095238,0.2222222222222222,50.17539682539684
0.62,0.605,2017-06-30,ABT,2017,2,1,0.5238095238095238,0.42857142857142855,0.23809523809523808,45.26555555555557
0.48,0.43,2017-03-31,ABT,2017,1,1,0.5967741935483871,0.41935483870967744,0.2903225806451613,43.23290322580646
0.65,0.64571,2016-12-31,ABT,2016,4,1,0.5079365079365079,0.49206349206349204,0.2222222222222222,39.65174603174602
0.59,0.58133,2016-09-30,ABT,2016,3,1,0.546875,0.4375,0.203125,42.84875
0.55,0.5329999999999999,2016-06-30,ABT,2016,2,1,0.4375,0.40625,0.203125,39.80421874999999
0.41,0.39185,2016-03-31,ABT,2016,1,1,0.6229508196721312,0.5081967213114754,0.3770491803278688,39.62000000000001
0.62,0.6097899999999999,2015-12-31,ABT,2015,4,1,0.578125,0.484375,0.25,44.1515625
0.54,0.53395,2015-09-30,ABT,2015,3,1,0.421875,0.46875,0.171875,47.1425
0.52,0.50305,2015-06-30,ABT,2015,2,1,0.5396825396825397,0.42857142857142855,0.25396825396825395,48.01539682539683
0.47,0.41769,2015-03-31,ABT,2015,1,1,0.5081967213114754,0.5081967213114754,0.2459016393442623,45.924426229508185
0.71,0.68294,2014-12-31,ABT,2014,4,1,0.5625,0.5,0.28125,43.57484374999999
0.62,0.59239,2014-09-30,ABT,2014,3,1,0.484375,0.5,0.21875,42.303906250000004
0.54,0.50621,2014-06-30,ABT,2014,2,1,0.5238095238095238,0.49206349206349204,0.30158730158730157,39.267936507936504
0.41,0.35632,2014-03-31,ABT,2014,1,1,0.5081967213114754,0.4426229508196721,0.22950819672131148,38.546557377049176
0.58,0.5820000000000001,2013-12-31,ABT,2013,4,0,0.484375,0.5,0.234375,36.86093750000001
0.55,0.5131600000000001,2013-09-30,ABT,2013,3,1,0.390625,0.484375,0.1875,35.08531250000001
0.46,0.44136,2013-06-30,ABT,2013,2,1,0.546875,0.46875,0.203125,36.677968750000005
0.42,0.41177,2013-03-31,ABT,2013,1,1,0.5833333333333334,0.38333333333333336,0.26666666666666666,33.880999999999986
1.51,1.496,2012-12-31,ABT,2012,4,1,0.5161290322580645,0.4838709677419355,0.20967741935483872,66.04935483870969
1.3,1.28235,2012-09-30,ABT,2012,3,1,0.5396825396825397,0.47619047619047616,0.25396825396825395,66.42920634920635
1.23,1.21684,2012-06-30,ABT,2012,2,1,0.6031746031746031,0.5555555555555556,0.3492063492063492,61.6242857142857
1.03,0.99778,2012-03-31,ABT,2012,1,1,0.5967741935483871,0.46774193548387094,0.24193548387096775,56.89290322580644
1.45,1.43611,2011-12-31,ABT,2011,4,1,0.5555555555555556,0.49206349206349204,0.2698412698412698,53.68031746031747
1.18,1.17,2011-09-30,ABT,2011,3,1,0.53125,0.5,0.296875,51.25046874999998
1.12,1.11059,2011-06-30,ABT,2011,2,1,0.5555555555555556,0.4603174603174603,0.30158730158730157,51.91222222222222
0.91,0.90333,2011-03-31,ABT,2011,1,1,0.5967741935483871,0.5161290322580645,0.3387096774193548,47.35758064516129
1.3,1.29,2010-12-31,ABT,2010,4,1,0.390625,0.4375,0.09375,49.64250000000001
1.05,1.04177,2010-09-30,ABT,2010,3,1,0.546875,0.453125,0.1875,49.87812499999999
1.01,0.99688,2010-06-30,ABT,2010,2,1,0.4126984126984127,0.5396825396825397,0.2222222222222222,49.24380952380953
0.84,0.80188,2010-03-31,ABT,2010,1,1,0.5245901639344263,0.4918032786885246,0.21311475409836064,54.31163934426228
1.18,1.17133,2009-12-31,ABT,2009,4,1,0.453125,0.4375,0.15625,52.52078124999999
0.92,0.89643,2009-09-30,ABT,2009,3,1,0.453125,0.484375,0.25,45.672343749999996
0.89,0.8866700000000001,2009-06-30,ABT,2009,2,1,0.4603174603174603,0.4444444444444444,0.2222222222222222,44.53841269841271
0.73,0.70417,2009-03-31,ABT,2009,1,1,0.5573770491803278,0.47540983606557374,0.21311475409836064,51.04672131147541
1.06,1.06091,2008-12-31,ABT,2008,4,0,0.484375,0.515625,0.265625,53.77750000000001
0.79,0.7742899999999999,2008-09-30,ABT,2008,3,1,0.546875,0.46875,0.28125,57.666875
0.84,0.78615,2008-06-30,ABT,2008,2,1,0.359375,0.453125,0.15625,53.54046875
0.63,0.62154,2008-03-31,ABT,2008,1,1,0.47540983606557374,0.5245901639344263,0.29508196721311475,55.689672131147525
0.93,0.91846,2007-12-31,ABT,2007,4,1,0.53125,0.484375,0.234375,55.3265625
0.67,0.66154,2007-09-30,ABT,2007,3,1,0.38095238095238093,0.4603174603174603,0.1746031746031746,52.82968253968256
0.69,0.6759999999999999,2007-06-30,ABT,2007,2,1,0.5238095238095238,0.4603174603174603,0.31746031746031744,56.465555555555554
0.55,0.52417,2007-03-31,ABT,2007,1,1,0.6557377049180327,0.4262295081967213,0.29508196721311475,52.99590163934426
0.75,0.7431300000000001,2006-12-31,ABT,2006,4,1,0.5555555555555556,0.5238095238095238,0.25396825396825395,47.48841269841269
0.58,0.58125,2006-09-30,ABT,2006,3,0,0.6666666666666666,0.5396825396825397,0.3968253968253968,47.44682539682541
0.62,0.57071,2006-06-30,ABT,2006,2,1,0.5873015873015873,0.5396825396825397,0.38095238095238093,42.25269841269841
0.57,0.5715399999999999,2006-03-31,ABT,2006,1,0,0.532258064516129,0.45161290322580644,0.22580645161290322,42.891709677419364
0.76,0.75769,2005-12-31,ABT,2005,4,1,0.4603174603174603,0.47619047619047616,0.25396825396825395,41.09873015873016
0.58,0.57643,2005-09-30,ABT,2005,3,1,0.484375,0.4375,0.21875,45.81078124999998
0.58,0.57143,2005-06-30,ABT,2005,2,1,0.5,0.5,0.296875,48.62375000000001
0.58,0.58,2005-03-31,ABT,2005,1,1,0.47540983606557374,0.5081967213114754,0.26229508196721313,45.90606557377048
0.67,0.66786,2004-12-31,ABT,2004,4,1,0.5,0.5,0.25,43.451406250000005
0.53,0.5275,2004-09-30,ABT,2004,3,1,0.53125,0.5,0.296875,40.70453125000001
0.54,0.54083,2004-06-30,ABT,2004,2,0,0.5161290322580645,0.46774193548387094,0.22580645161290322,42.09887096774194
0.57,0.5636399999999999,2004-03-31,ABT,2004,1,1,0.5161290322580645,0.46774193548387094,0.2903225806451613,43.18774193548386
0.65,0.64875,2003-12-31,ABT,2003,4,1,0.53125,0.421875,0.25,43.79499999999999
0.53,0.53177,2003-09-30,ABT,2003,3,0,0.5,0.5,0.265625,41.4296875
0.52,0.51941,2003-06-30,ABT,2003,2,1,0.5079365079365079,0.47619047619047616,0.2698412698412698,42.496349206349194
0.51,0.50813,2003-03-31,ABT,2003,1,1,0.5737704918032787,0.47540983606557374,0.2786885245901639,37.19803278688525
0.55,0.55778,2002-12-31,ABT,2002,4,0,0.5,0.453125,0.1875,42.121874999999996
0.48,0.48056,2002-09-30,ABT,2002,3,0,0.515625,0.46875,0.171875,38.37078125
0.49,0.49471,2002-06-30,ABT,2002,2,0,0.40625,0.5,0.1875,47.91249999999999
0.54,0.54056,2002-03-31,ABT,2002,1,0,0.4,0.43333333333333335,0.13333333333333333,55.66966666666665
4.99,4.55,2019-12-31,AAPL,2019,4,1,0.65625,0.46875,0.296875,257.32874999999996
3.03,2.84,2019-09-30,AAPL,2019,3,1,0.5,0.4375,0.21875,209.12070312499998
2.18,2.1,2019-06-30,AAPL,2019,2,1,0.5396825396825397,0.5555555555555556,0.20634920634920634,194.89269841269848
2.46,2.36,2019-03-31,AAPL,2019,1,1,0.5409836065573771,0.5081967213114754,0.2786885245901639,169.6637704918033
4.18,4.16694,2018-12-31,AAPL,2018,4,1,0.4603174603174603,0.5238095238095238,0.2222222222222222,193.91206349206354
2.91,2.78306,2018-09-30,AAPL,2018,3,1,0.5714285714285714,0.5079365079365079,0.2698412698412698,208.29999999999993
2.34,2.18136,2018-06-30,AAPL,2018,2,1,0.546875,0.484375,0.203125,181.3965624999999
2.73,2.67285,2018-03-31,AAPL,2018,1,1,0.4426229508196721,0.4918032786885246,0.21311475409836064,172.19131147540986
3.89,3.857,2017-12-31,AAPL,2017,4,1,0.5238095238095238,0.3968253968253968,0.20634920634920634,167.14825396825393
2.07,1.86736,2017-09-30,AAPL,2017,3,1,0.5238095238095238,0.4603174603174603,0.25396825396825395,155.16904761904763
1.67,1.57153,2017-06-30,AAPL,2017,2,1,0.4126984126984127,0.42857142857142855,0.1746031746031746,147.87539682539685
2.1,2.01987,2017-03-31,AAPL,2017,1,1,0.6451612903225806,0.5,0.3709677419354839,131.71249999999998
3.36,3.21381,2016-12-31,AAPL,2016,4,1,0.5873015873015873,0.5396825396825397,0.31746031746031744,113.39904761904765
1.67,1.65608,2016-09-30,AAPL,2016,3,1,0.609375,0.53125,0.265625,105.86609374999998
1.42,1.38403,2016-06-30,AAPL,2016,2,1,0.59375,0.453125,0.328125,99.40124999999999
1.9,1.99761,2016-03-31,AAPL,2016,1,0,0.5409836065573771,0.45901639344262296,0.32786885245901637,99.65508196721314
3.28,3.22731,2015-12-31,AAPL,2015,4,1,0.453125,0.421875,0.203125,114.29929687500002
1.96,1.87991,2015-09-30,AAPL,2015,3,1,0.546875,0.515625,0.21875,117.30343749999997
1.85,1.81149,2015-06-30,AAPL,2015,2,1,0.42857142857142855,0.49206349206349204,0.2698412698412698,127.93793650793654
2.33,2.15871,2015-03-31,AAPL,2015,1,1,0.45901639344262296,0.5081967213114754,0.21311475409836064,120.77672131147543
3.06,2.60188,2014-12-31,AAPL,2014,4,1,0.53125,0.453125,0.203125,108.82101562499997
1.42,1.30512,2014-09-30,AAPL,2014,3,1,0.515625,0.421875,0.234375,98.16331093750001
1.28,1.2310299999999998,2014-06-30,AAPL,2014,2,1,0.5238095238095238,0.5079365079365079,0.2698412698412698,455.64272063492064
1.66,1.45628,2014-03-31,AAPL,2014,1,1,0.47540983606557374,0.47540983606557374,0.19672131147540983,532.6045655737703
2.07143,2.00952,2013-12-31,AAPL,2013,4,1,0.5625,0.46875,0.28125,528.9728671874999
1.18,1.13656,2013-09-30,AAPL,2013,3,1,0.5,0.5,0.21875,464.24515625000004
1.06714,1.04571,2013-06-30,AAPL,2013,2,1,0.484375,0.40625,0.203125,430.743234375
1.44143,1.42884,2013-03-31,AAPL,2013,1,1,0.38333333333333336,0.48333333333333334,0.2,466.17424833333337
1.97286,1.92437,2012-12-31,AAPL,2012,4,1,0.3709677419354839,0.46774193548387094,0.12903225806451613,577.7640354838709
1.2385700000000002,1.25,2012-09-30,AAPL,2012,3,0,0.5555555555555556,0.42857142857142855,0.25396825396825395,640.5436984126987
1.33143,1.48126,2012-06-30,AAPL,2012,2,0,0.4126984126984127,0.4444444444444444,0.15873015873015872,581.0899365079365
1.75714,1.4337799999999998,2012-03-31,AAPL,2012,1,1,0.6290322580645161,0.5,0.3709677419354839,503.679822580645
1.98143,1.45205,2011-12-31,AAPL,2011,4,1,0.4126984126984127,0.5079365079365079,0.20634920634920634,391.6584920634921
1.00714,1.05506,2011-09-30,AAPL,2011,3,0,0.546875,0.5,0.296875,380.51031249999994
1.11286,0.8330799999999999,2011-06-30,AAPL,2011,2,1,0.4126984126984127,0.5396825396825397,0.19047619047619047,337.61233333333337
0.91428,0.76771,2011-03-31,AAPL,2011,1,1,0.5806451612903226,0.46774193548387094,0.25806451612903225,345.6832661290323
0.91857,0.77186,2010-12-31,AAPL,2010,4,1,0.53125,0.5,0.296875,311.4946484375
0.66286,0.5827600000000001,2010-09-30,AAPL,2010,3,1,0.578125,0.515625,0.265625,259.90506250000004
0.50143,0.44499,2010-06-30,AAPL,2010,2,1,0.47619047619047616,0.49206349206349204,0.1746031746031746,254.73892857142866
0.47571,0.34954,2010-03-31,AAPL,2010,1,1,0.47540983606557374,0.45901639344262296,0.21311475409836064,210.85490000000004
0.5242899999999999,0.29927,2009-12-31,AAPL,2009,4,1,0.46875,0.4375,0.1875,197.2765
0.26,0.2038,2009-09-30,AAPL,2009,3,1,0.546875,0.4375,0.265625,164.22507656250002
0.19286,0.16793,2009-06-30,AAPL,2009,2,1,0.6031746031746031,0.49206349206349204,0.25396825396825395,129.41336507936504
0.19,0.15588,2009-03-31,AAPL,2009,1,1,0.5245901639344263,0.5573770491803278,0.2786885245901639,93.57946721311475
0.25429,0.19826,2008-12-31,AAPL,2008,4,1,0.4375,0.484375,0.25,94.93624999999997
0.18,0.15887,2008-09-30,AAPL,2008,3,1,0.515625,0.546875,0.234375,160.14124999999996
0.17,0.15399000000000002,2008-06-30,AAPL,2008,2,1,0.546875,0.546875,0.265625,173.56672187499998
0.16571,0.15329,2008-03-31,AAPL,2008,1,1,0.5081967213114754,0.4262295081967213,0.2459016393442623,139.1387213114754
0.25143000000000004,0.23097,2007-12-31,AAPL,2007,4,1,0.5,0.46875,0.171875,178.58693750000003
0.14429,0.1224,2007-09-30,AAPL,2007,3,1,0.5079365079365079,0.4603174603174603,0.2857142857142857,135.61967777777784
0.13143,0.10343,2007-06-30,AAPL,2007,2,1,0.5238095238095238,0.49206349206349204,0.2222222222222222,108.30822222222226
0.12429,0.09143,2007-03-31,AAPL,2007,1,1,0.4426229508196721,0.39344262295081966,0.18032786885245902,88.5224573770492
0.16286,0.11202,2006-12-31,AAPL,2006,4,1,0.47619047619047616,0.5079365079365079,0.25396825396825395,82.83222222222221
0.08857000000000001,0.07227,2006-09-30,AAPL,2006,3,1,0.49206349206349204,0.4444444444444444,0.2698412698412698,66.21062698412699
0.07714,0.06279,2006-06-30,AAPL,2006,2,1,0.3492063492063492,0.4603174603174603,0.2222222222222222,64.03455555555556
0.06713999999999999,0.06204,2006-03-31,AAPL,2006,1,1,0.3387096774193548,0.4838709677419355,0.12903225806451613,70.15914677419356
0.09286,0.08671,2005-12-31,AAPL,2005,4,1,0.5396825396825397,0.42857142857142855,0.30158730158730157,63.5004857142857
0.05429,0.05314,2005-09-30,AAPL,2005,3,1,0.53125,0.359375,0.21875,45.719218749999996
0.05286,0.04481,2005-06-30,AAPL,2005,2,1,0.5625,0.46875,0.25,37.87608281249999
0.04857,0.03477,2005-03-31,AAPL,2005,1,1,0.4918032786885246,0.4918032786885246,0.2459016393442623,63.189688524590174
0.05,0.03474,2004-12-31,AAPL,2004,4,1,0.515625,0.46875,0.28125,55.584078125
0.01929,0.01306,2004-09-30,AAPL,2004,3,1,0.609375,0.5,0.34375,33.2178125
0.01214,0.01056,2004-06-30,AAPL,2004,2,1,0.6612903225806451,0.45161290322580644,0.3225806451612903,28.670645161290317
0.01,0.00676,2004-03-31,AAPL,2004,1,1,0.5645161290322581,0.5,0.3387096774193548,24.062532258064504
0.01143,0.01038,2003-12-31,AAPL,2003,4,1,0.5,0.4375,0.234375,21.788514062499996
0.00571,0.00474,2003-09-30,AAPL,2003,3,1,0.453125,0.453125,0.203125,20.998421874999995
0.0035700000000000007,0.00219,2003-06-30,AAPL,2003,2,1,0.5079365079365079,0.4126984126984127,0.20634920634920634,16.598095238095244
0.00286,0.00143,2003-03-31,AAPL,2003,1,1,0.5245901639344263,0.5245901639344263,0.2786885245901639,14.57180327868852
0.00214,0.0041,2002-12-31,AAPL,2002,4,0,0.46875,0.46875,0.21875,15.08109375
0.00143,0.00432,2002-09-30,AAPL,2002,3,0,0.484375,0.5,0.25,15.3725
0.00643,0.00624,2002-06-30,AAPL,2002,2,1,0.390625,0.53125,0.234375,22.843750000000004
0.007859999999999999,0.0071,2002-03-31,AAPL,2002,1,1,0.48333333333333334,0.5,0.2,23.535500000000003
0.89,0.85,2019-12-31,A,2019,4,1,0.484375,0.46875,0.25,78.72515625000003
0.76,0.72,2019-09-30,A,2019,3,1,0.453125,0.453125,0.15625,72.13999999999997
0.71,0.71,2019-06-30,A,2019,2,1,0.5555555555555556,0.5079365079365079,0.25396825396825395,74.08714285714285
0.76,0.73,2019-03-31,A,2019,1,1,0.639344262295082,0.4918032786885246,0.2786885245901639,75.91016393442624
0.81,0.73592,2018-12-31,A,2018,4,1,0.47619047619047616,0.5079365079365079,0.25396825396825395,67.27888888888889
0.67,0.62731,2018-09-30,A,2018,3,1,0.5873015873015873,0.4444444444444444,0.2698412698412698,66.17634920634922
0.65,0.64239,2018-06-30,A,2018,2,1,0.578125,0.4375,0.265625,65.24953124999999
0.66,0.58,2018-03-31,A,2018,1,1,0.4426229508196721,0.47540983606557374,0.18032786885245902,70.09606557377049
0.67,0.62433,2017-12-31,A,2017,4,1,0.5555555555555556,0.47619047619047616,0.2857142857142857,67.49301587301585
0.59,0.52167,2017-09-30,A,2017,3,1,0.49206349206349204,0.47619047619047616,0.15873015873015872,62.29047619047619
0.58,0.48357,2017-06-30,A,2017,2,1,0.47619047619047616,0.42857142857142855,0.19047619047619047,56.958730158730155
0.53,0.49,2017-03-31,A,2017,1,1,0.5806451612903226,0.46774193548387094,0.2903225806451613,50.47564516129031
0.59,0.52071,2016-12-31,A,2016,4,1,0.5079365079365079,0.49206349206349204,0.20634920634920634,45.37238095238096
0.49,0.46846,2016-09-30,A,2016,3,1,0.53125,0.484375,0.265625,46.67171875000002
